"times","A_flux","B_flux","AB_flux","inert_flux","A_concentration","B_concentration","AB_concentration","AZ_concentration","BZ_concentration","Z_concentration","A_rate","B_rate","AB_rate","AZ_rate","BZ_rate","Z_rate"
1.554,0.00015,0.00845,0.05945,0.0679,0.00011,0.00713,0.05404,0.87272,0,-0.87272,0.00043,0.00622,-0.00622,-0.00537,0,0.00537
1.555,0.00015,0.00841,0.05932,0.06773,0.00011,0.0071,0.05392,0.87271,0,-0.87271,0.00042,0.0062,-0.0062,-0.00535,0,0.00535
1.556,0.00015,0.00838,0.05919,0.06757,0.00011,0.00707,0.0538,0.8727,0,-0.8727,0.00042,0.00617,-0.00617,-0.00533,0,0.00533
1.557,0.00015,0.00835,0.05905,0.0674,0.00011,0.00705,0.05367,0.8727,0,-0.8727,0.00042,0.00615,-0.00615,-0.00531,0,0.00531
1.558,0.00015,0.00831,0.05892,0.06724,0.00011,0.00702,0.05355,0.87269,0,-0.87269,0.00041,0.00613,-0.00613,-0.0053,0,0.0053
1.559,0.00015,0.00828,0.05879,0.06707,0.00011,0.00699,0.05343,0.87269,0,-0.87269,0.00041,0.0061,-0.0061,-0.00528,0,0.00528
1.56,0.00015,0.00825,0.05866,0.0669,0.00011,0.00696,0.05331,0.87268,0,-0.87268,0.00041,0.00608,-0.00608,-0.00526,0,0.00526
1.561,0.00014,0.00822,0.05852,0.06674,0.00011,0.00694,0.05319,0.87268,0,-0.87268,0.00041,0.00605,-0.00605,-0.00524,0,0.00524
1.562,0.00014,0.00818,0.05839,0.06658,0.00011,0.00691,0.05307,0.87267,0,-0.87267,4e-04,0.00603,-0.00603,-0.00522,0,0.00522
1.563,0.00014,0.00815,0.05826,0.06641,0.00011,0.00688,0.05295,0.87267,0,-0.87267,4e-04,0.00601,-0.00601,-0.0052,0,0.0052
1.564,0.00014,0.00812,0.05813,0.06625,0.00011,0.00685,0.05283,0.87266,0,-0.87266,4e-04,0.00598,-0.00598,-0.00518,0,0.00518
1.565,0.00014,0.00809,0.058,0.06608,0.00011,0.00683,0.05271,0.87266,0,-0.87266,4e-04,0.00596,-0.00596,-0.00517,0,0.00517
1.566,0.00014,0.00806,0.05787,0.06592,1e-04,0.0068,0.05259,0.87265,0,-0.87265,0.00039,0.00593,-0.00593,-0.00515,0,0.00515
1.567,0.00014,0.00802,0.05773,0.06576,1e-04,0.00677,0.05247,0.87265,0,-0.87265,0.00039,0.00591,-0.00591,-0.00513,0,0.00513
1.568,0.00014,0.00799,0.0576,0.0656,1e-04,0.00675,0.05235,0.87264,0,-0.87264,0.00039,0.00589,-0.00589,-0.00511,0,0.00511
1.569,0.00014,0.00796,0.05747,0.06544,1e-04,0.00672,0.05223,0.87264,0,-0.87264,0.00039,0.00586,-0.00586,-0.00509,0,0.00509
1.57,0.00014,0.00793,0.05734,0.06527,1e-04,0.00669,0.05211,0.87263,0,-0.87263,0.00038,0.00584,-0.00584,-0.00507,0,0.00507
1.571,0.00013,0.0079,0.05721,0.06511,1e-04,0.00667,0.05199,0.87263,0,-0.87263,0.00038,0.00582,-0.00582,-0.00506,0,0.00506
1.572,0.00013,0.00787,0.05709,0.06495,1e-04,0.00664,0.05187,0.87262,0,-0.87262,0.00038,0.00579,-0.00579,-0.00504,0,0.00504
1.573,0.00013,0.00784,0.05696,0.06479,1e-04,0.00661,0.05176,0.87262,0,-0.87262,0.00038,0.00577,-0.00577,-0.00502,0,0.00502
1.574,0.00013,0.00781,0.05683,0.06463,1e-04,0.00659,0.05164,0.87261,0,-0.87261,0.00037,0.00575,-0.00575,-0.005,0,0.005
1.575,0.00013,0.00777,0.0567,0.06447,1e-04,0.00656,0.05152,0.87261,0,-0.87261,0.00037,0.00573,-0.00573,-0.00499,0,0.00499
1.576,0.00013,0.00774,0.05657,0.06431,1e-04,0.00654,0.0514,0.8726,0,-0.8726,0.00037,0.0057,-0.0057,-0.00497,0,0.00497
1.577,0.00013,0.00771,0.05644,0.06416,1e-04,0.00651,0.05129,0.8726,0,-0.8726,0.00037,0.00568,-0.00568,-0.00495,0,0.00495
1.578,0.00013,0.00768,0.05632,0.064,1e-04,0.00649,0.05117,0.87259,0,-0.87259,0.00036,0.00566,-0.00566,-0.00493,0,0.00493
1.579,0.00013,0.00765,0.05619,0.06384,1e-04,0.00646,0.05105,0.87259,0,-0.87259,0.00036,0.00564,-0.00564,-0.00491,0,0.00491
1.58,0.00013,0.00762,0.05606,0.06368,1e-04,0.00643,0.05094,0.87258,0,-0.87258,0.00036,0.00561,-0.00561,-0.0049,0,0.0049
1.581,0.00013,0.00759,0.05593,0.06353,9e-05,0.00641,0.05082,0.87258,0,-0.87258,0.00036,0.00559,-0.00559,-0.00488,0,0.00488
1.582,0.00013,0.00756,0.05581,0.06337,9e-05,0.00638,0.05071,0.87257,0,-0.87257,0.00035,0.00557,-0.00557,-0.00486,0,0.00486
1.583,0.00012,0.00753,0.05568,0.06321,9e-05,0.00636,0.05059,0.87257,0,-0.87257,0.00035,0.00555,-0.00555,-0.00484,0,0.00484
1.584,0.00012,0.0075,0.05556,0.06306,9e-05,0.00633,0.05047,0.87256,0,-0.87256,0.00035,0.00553,-0.00553,-0.00483,0,0.00483
1.585,0.00012,0.00747,0.05543,0.0629,9e-05,0.00631,0.05036,0.87256,0,-0.87256,0.00035,0.0055,-0.0055,-0.00481,0,0.00481
1.586,0.00012,0.00744,0.0553,0.06275,9e-05,0.00628,0.05024,0.87255,0,-0.87255,0.00034,0.00548,-0.00548,-0.00479,0,0.00479
1.587,0.00012,0.00741,0.05518,0.06259,9e-05,0.00626,0.05013,0.87255,0,-0.87255,0.00034,0.00546,-0.00546,-0.00478,0,0.00478
1.588,0.00012,0.00739,0.05505,0.06244,9e-05,0.00623,0.05002,0.87254,0,-0.87254,0.00034,0.00544,-0.00544,-0.00476,0,0.00476
1.589,0.00012,0.00736,0.05493,0.06228,9e-05,0.00621,0.0499,0.87254,0,-0.87254,0.00034,0.00542,-0.00542,-0.00474,0,0.00474
1.59,0.00012,0.00733,0.0548,0.06213,9e-05,0.00618,0.04979,0.87253,0,-0.87253,0.00034,0.0054,-0.0054,-0.00472,0,0.00472
1.591,0.00012,0.0073,0.05468,0.06198,9e-05,0.00616,0.04967,0.87253,0,-0.87253,0.00033,0.00538,-0.00538,-0.00471,0,0.00471
1.592,0.00012,0.00727,0.05456,0.06183,9e-05,0.00614,0.04956,0.87252,0,-0.87252,0.00033,0.00535,-0.00535,-0.00469,0,0.00469
1.593,0.00012,0.00724,0.05443,0.06167,9e-05,0.00611,0.04945,0.87252,0,-0.87252,0.00033,0.00533,-0.00533,-0.00467,0,0.00467
1.594,0.00012,0.00721,0.05431,0.06152,9e-05,0.00609,0.04934,0.87251,0,-0.87251,0.00033,0.00531,-0.00531,-0.00466,0,0.00466
1.595,0.00012,0.00718,0.05419,0.06137,9e-05,0.00606,0.04922,0.87251,0,-0.87251,0.00032,0.00529,-0.00529,-0.00464,0,0.00464
1.596,0.00011,0.00716,0.05406,0.06122,9e-05,0.00604,0.04911,0.87251,0,-0.87251,0.00032,0.00527,-0.00527,-0.00462,0,0.00462
1.597,0.00011,0.00713,0.05394,0.06107,9e-05,0.00602,0.049,0.8725,0,-0.8725,0.00032,0.00525,-0.00525,-0.00461,0,0.00461
1.598,0.00011,0.0071,0.05382,0.06092,8e-05,0.00599,0.04889,0.8725,0,-0.8725,0.00032,0.00523,-0.00523,-0.00459,0,0.00459
1.599,0.00011,0.00707,0.0537,0.06077,8e-05,0.00597,0.04877,0.87249,0,-0.87249,0.00032,0.00521,-0.00521,-0.00457,0,0.00457
1.6,0.00011,0.00704,0.05357,0.06062,8e-05,0.00595,0.04866,0.87249,0,-0.87249,0.00031,0.00519,-0.00519,-0.00456,0,0.00456
1.601,0.00011,0.00702,0.05345,0.06047,8e-05,0.00592,0.04855,0.87248,0,-0.87248,0.00031,0.00517,-0.00517,-0.00454,0,0.00454
1.602,0.00011,0.00699,0.05333,0.06032,8e-05,0.0059,0.04844,0.87248,0,-0.87248,0.00031,0.00515,-0.00515,-0.00453,0,0.00453
1.603,0.00011,0.00696,0.05321,0.06017,8e-05,0.00588,0.04833,0.87247,0,-0.87247,0.00031,0.00513,-0.00513,-0.00451,0,0.00451
1.604,0.00011,0.00693,0.05309,0.06002,8e-05,0.00585,0.04822,0.87247,0,-0.87247,0.00031,0.00511,-0.00511,-0.00449,0,0.00449
1.605,0.00011,0.00691,0.05297,0.05987,8e-05,0.00583,0.04811,0.87246,0,-0.87246,3e-04,0.00509,-0.00509,-0.00448,0,0.00448
1.606,0.00011,0.00688,0.05285,0.05973,8e-05,0.00581,0.048,0.87246,0,-0.87246,3e-04,0.00507,-0.00507,-0.00446,0,0.00446
1.607,0.00011,0.00685,0.05273,0.05958,8e-05,0.00578,0.04789,0.87246,0,-0.87246,3e-04,0.00505,-0.00505,-0.00444,0,0.00444
1.608,0.00011,0.00682,0.05261,0.05943,8e-05,0.00576,0.04778,0.87245,0,-0.87245,3e-04,0.00503,-0.00503,-0.00443,0,0.00443
1.609,0.00011,0.0068,0.05249,0.05929,8e-05,0.00574,0.04767,0.87245,0,-0.87245,3e-04,0.00501,-0.00501,-0.00441,0,0.00441
1.61,1e-04,0.00677,0.05237,0.05914,8e-05,0.00571,0.04756,0.87244,0,-0.87244,0.00029,0.00499,-0.00499,-0.0044,0,0.0044
1.611,1e-04,0.00674,0.05225,0.05899,8e-05,0.00569,0.04745,0.87244,0,-0.87244,0.00029,0.00497,-0.00497,-0.00438,0,0.00438
1.612,1e-04,0.00672,0.05213,0.05885,8e-05,0.00567,0.04735,0.87243,0,-0.87243,0.00029,0.00495,-0.00495,-0.00437,0,0.00437
1.613,1e-04,0.00669,0.05201,0.0587,8e-05,0.00565,0.04724,0.87243,0,-0.87243,0.00029,0.00493,-0.00493,-0.00435,0,0.00435
1.614,1e-04,0.00666,0.0519,0.05856,8e-05,0.00563,0.04713,0.87243,0,-0.87243,0.00029,0.00491,-0.00491,-0.00433,0,0.00433
1.615,1e-04,0.00664,0.05178,0.05841,8e-05,0.0056,0.04702,0.87242,0,-0.87242,0.00028,0.00489,-0.00489,-0.00432,0,0.00432
1.616,1e-04,0.00661,0.05166,0.05827,8e-05,0.00558,0.04691,0.87242,0,-0.87242,0.00028,0.00487,-0.00487,-0.0043,0,0.0043
1.617,1e-04,0.00659,0.05154,0.05813,7e-05,0.00556,0.04681,0.87241,0,-0.87241,0.00028,0.00485,-0.00485,-0.00429,0,0.00429
1.618,1e-04,0.00656,0.05142,0.05798,7e-05,0.00554,0.0467,0.87241,0,-0.87241,0.00028,0.00483,-0.00483,-0.00427,0,0.00427
1.619,1e-04,0.00653,0.05131,0.05784,7e-05,0.00552,0.04659,0.8724,0,-0.8724,0.00028,0.00481,-0.00481,-0.00426,0,0.00426
1.62,1e-04,0.00651,0.05119,0.0577,7e-05,0.00549,0.04649,0.8724,0,-0.8724,0.00028,0.00479,-0.00479,-0.00424,0,0.00424
1.621,1e-04,0.00648,0.05107,0.05756,7e-05,0.00547,0.04638,0.8724,0,-0.8724,0.00027,0.00477,-0.00477,-0.00423,0,0.00423
1.622,1e-04,0.00646,0.05096,0.05741,7e-05,0.00545,0.04627,0.87239,0,-0.87239,0.00027,0.00475,-0.00475,-0.00421,0,0.00421
1.623,1e-04,0.00643,0.05084,0.05727,7e-05,0.00543,0.04617,0.87239,0,-0.87239,0.00027,0.00474,-0.00474,-0.0042,0,0.0042
1.624,1e-04,0.00641,0.05073,0.05713,7e-05,0.00541,0.04606,0.87238,0,-0.87238,0.00027,0.00472,-0.00472,-0.00418,0,0.00418
1.625,9e-05,0.00638,0.05061,0.05699,7e-05,0.00539,0.04596,0.87238,0,-0.87238,0.00027,0.0047,-0.0047,-0.00417,0,0.00417
1.626,9e-05,0.00636,0.0505,0.05685,7e-05,0.00536,0.04585,0.87237,0,-0.87237,0.00026,0.00468,-0.00468,-0.00415,0,0.00415
1.627,9e-05,0.00633,0.05038,0.05671,7e-05,0.00534,0.04575,0.87237,0,-0.87237,0.00026,0.00466,-0.00466,-0.00414,0,0.00414
1.628,9e-05,0.00631,0.05027,0.05657,7e-05,0.00532,0.04564,0.87237,0,-0.87237,0.00026,0.00464,-0.00464,-0.00412,0,0.00412
1.629,9e-05,0.00628,0.05015,0.05643,7e-05,0.0053,0.04554,0.87236,0,-0.87236,0.00026,0.00462,-0.00462,-0.00411,0,0.00411
1.63,9e-05,0.00626,0.05004,0.05629,7e-05,0.00528,0.04543,0.87236,0,-0.87236,0.00026,0.00461,-0.00461,-0.00409,0,0.00409
1.631,9e-05,0.00623,0.04992,0.05615,7e-05,0.00526,0.04533,0.87235,0,-0.87235,0.00026,0.00459,-0.00459,-0.00408,0,0.00408
1.632,9e-05,0.00621,0.04981,0.05602,7e-05,0.00524,0.04522,0.87235,0,-0.87235,0.00025,0.00457,-0.00457,-0.00406,0,0.00406
1.633,9e-05,0.00618,0.0497,0.05588,7e-05,0.00522,0.04512,0.87235,0,-0.87235,0.00025,0.00455,-0.00455,-0.00405,0,0.00405
1.634,9e-05,0.00616,0.04958,0.05574,7e-05,0.0052,0.04502,0.87234,0,-0.87234,0.00025,0.00453,-0.00453,-0.00403,0,0.00403
1.635,9e-05,0.00613,0.04947,0.0556,7e-05,0.00518,0.04491,0.87234,0,-0.87234,0.00025,0.00452,-0.00452,-0.00402,0,0.00402
1.636,9e-05,0.00611,0.04936,0.05547,7e-05,0.00516,0.04481,0.87233,0,-0.87233,0.00025,0.0045,-0.0045,-0.004,0,0.004
1.637,9e-05,0.00609,0.04924,0.05533,7e-05,0.00514,0.04471,0.87233,0,-0.87233,0.00025,0.00448,-0.00448,-0.00399,0,0.00399
1.638,9e-05,0.00606,0.04913,0.05519,7e-05,0.00512,0.04461,0.87233,0,-0.87233,0.00024,0.00446,-0.00446,-0.00397,0,0.00397
1.639,9e-05,0.00604,0.04902,0.05506,6e-05,0.0051,0.0445,0.87232,0,-0.87232,0.00024,0.00445,-0.00445,-0.00396,0,0.00396
1.64,9e-05,0.00601,0.04891,0.05492,6e-05,0.00508,0.0444,0.87232,0,-0.87232,0.00024,0.00443,-0.00443,-0.00394,0,0.00394
1.641,9e-05,0.00599,0.0488,0.05479,6e-05,0.00506,0.0443,0.87231,0,-0.87231,0.00024,0.00441,-0.00441,-0.00393,0,0.00393
1.642,8e-05,0.00597,0.04868,0.05465,6e-05,0.00504,0.0442,0.87231,0,-0.87231,0.00024,0.00439,-0.00439,-0.00392,0,0.00392
1.643,8e-05,0.00594,0.04857,0.05452,6e-05,0.00502,0.0441,0.87231,0,-0.87231,0.00024,0.00438,-0.00438,-0.0039,0,0.0039
1.644,8e-05,0.00592,0.04846,0.05438,6e-05,0.005,0.04399,0.8723,0,-0.8723,0.00024,0.00436,-0.00436,-0.00389,0,0.00389
1.645,8e-05,0.0059,0.04835,0.05425,6e-05,0.00498,0.04389,0.8723,0,-0.8723,0.00023,0.00434,-0.00434,-0.00387,0,0.00387
1.646,8e-05,0.00587,0.04824,0.05411,6e-05,0.00496,0.04379,0.87229,0,-0.87229,0.00023,0.00432,-0.00432,-0.00386,0,0.00386
1.647,8e-05,0.00585,0.04813,0.05398,6e-05,0.00494,0.04369,0.87229,0,-0.87229,0.00023,0.00431,-0.00431,-0.00385,0,0.00385
1.648,8e-05,0.00583,0.04802,0.05385,6e-05,0.00492,0.04359,0.87229,0,-0.87229,0.00023,0.00429,-0.00429,-0.00383,0,0.00383
1.649,8e-05,0.0058,0.04791,0.05371,6e-05,0.0049,0.04349,0.87228,0,-0.87228,0.00023,0.00427,-0.00427,-0.00382,0,0.00382
1.65,8e-05,0.00578,0.0478,0.05358,6e-05,0.00488,0.04339,0.87228,0,-0.87228,0.00023,0.00426,-0.00426,-0.0038,0,0.0038
1.651,8e-05,0.00576,0.04769,0.05345,6e-05,0.00486,0.04329,0.87227,0,-0.87227,0.00022,0.00424,-0.00424,-0.00379,0,0.00379
1.652,8e-05,0.00573,0.04758,0.05332,6e-05,0.00484,0.04319,0.87227,0,-0.87227,0.00022,0.00422,-0.00422,-0.00378,0,0.00378
1.653,8e-05,0.00571,0.04748,0.05319,6e-05,0.00482,0.04309,0.87227,0,-0.87227,0.00022,0.00421,-0.00421,-0.00376,0,0.00376
1.654,8e-05,0.00569,0.04737,0.05306,6e-05,0.0048,0.04299,0.87226,0,-0.87226,0.00022,0.00419,-0.00419,-0.00375,0,0.00375
1.655,8e-05,0.00567,0.04726,0.05293,6e-05,0.00478,0.0429,0.87226,0,-0.87226,0.00022,0.00417,-0.00417,-0.00373,0,0.00373
1.656,8e-05,0.00564,0.04715,0.0528,6e-05,0.00477,0.0428,0.87226,0,-0.87226,0.00022,0.00416,-0.00416,-0.00372,0,0.00372
1.657,8e-05,0.00562,0.04704,0.05267,6e-05,0.00475,0.0427,0.87225,0,-0.87225,0.00022,0.00414,-0.00414,-0.00371,0,0.00371
1.658,8e-05,0.0056,0.04693,0.05254,6e-05,0.00473,0.0426,0.87225,0,-0.87225,0.00021,0.00412,-0.00412,-0.00369,0,0.00369
1.659,8e-05,0.00558,0.04683,0.05241,6e-05,0.00471,0.0425,0.87225,0,-0.87225,0.00021,0.00411,-0.00411,-0.00368,0,0.00368
1.66,8e-05,0.00556,0.04672,0.05228,6e-05,0.00469,0.0424,0.87224,0,-0.87224,0.00021,0.00409,-0.00409,-0.00367,0,0.00367
1.661,7e-05,0.00553,0.04661,0.05215,6e-05,0.00467,0.04231,0.87224,0,-0.87224,0.00021,0.00407,-0.00407,-0.00365,0,0.00365
1.662,7e-05,0.00551,0.04651,0.05202,6e-05,0.00465,0.04221,0.87223,0,-0.87223,0.00021,0.00406,-0.00406,-0.00364,0,0.00364
1.663,7e-05,0.00549,0.0464,0.05189,6e-05,0.00464,0.04211,0.87223,0,-0.87223,0.00021,0.00404,-0.00404,-0.00363,0,0.00363
1.664,7e-05,0.00547,0.04629,0.05176,5e-05,0.00462,0.04202,0.87223,0,-0.87223,0.00021,0.00403,-0.00403,-0.00361,0,0.00361
1.665,7e-05,0.00545,0.04619,0.05164,5e-05,0.0046,0.04192,0.87222,0,-0.87222,2e-04,0.00401,-0.00401,-0.0036,0,0.0036
1.666,7e-05,0.00543,0.04608,0.05151,5e-05,0.00458,0.04182,0.87222,0,-0.87222,2e-04,0.004,-0.004,-0.00359,0,0.00359
1.667,7e-05,0.0054,0.04598,0.05138,5e-05,0.00456,0.04173,0.87222,0,-0.87222,2e-04,0.00398,-0.00398,-0.00357,0,0.00357
1.668,7e-05,0.00538,0.04587,0.05126,5e-05,0.00454,0.04163,0.87221,0,-0.87221,2e-04,0.00396,-0.00396,-0.00356,0,0.00356
1.669,7e-05,0.00536,0.04577,0.05113,5e-05,0.00453,0.04153,0.87221,0,-0.87221,2e-04,0.00395,-0.00395,-0.00355,0,0.00355
1.67,7e-05,0.00534,0.04566,0.051,5e-05,0.00451,0.04144,0.87221,0,-0.87221,2e-04,0.00393,-0.00393,-0.00354,0,0.00354
1.671,7e-05,0.00532,0.04556,0.05088,5e-05,0.00449,0.04134,0.8722,0,-0.8722,2e-04,0.00392,-0.00392,-0.00352,0,0.00352
1.672,7e-05,0.0053,0.04545,0.05075,5e-05,0.00447,0.04125,0.8722,0,-0.8722,2e-04,0.0039,-0.0039,-0.00351,0,0.00351
1.673,7e-05,0.00528,0.04535,0.05063,5e-05,0.00446,0.04115,0.87219,0,-0.87219,0.00019,0.00389,-0.00389,-0.0035,0,0.0035
1.674,7e-05,0.00526,0.04524,0.0505,5e-05,0.00444,0.04106,0.87219,0,-0.87219,0.00019,0.00387,-0.00387,-0.00348,0,0.00348
1.675,7e-05,0.00524,0.04514,0.05038,5e-05,0.00442,0.04096,0.87219,0,-0.87219,0.00019,0.00386,-0.00386,-0.00347,0,0.00347
1.676,7e-05,0.00522,0.04504,0.05025,5e-05,0.0044,0.04087,0.87218,0,-0.87218,0.00019,0.00384,-0.00384,-0.00346,0,0.00346
1.677,7e-05,0.0052,0.04493,0.05013,5e-05,0.00439,0.04078,0.87218,0,-0.87218,0.00019,0.00383,-0.00383,-0.00345,0,0.00345
1.678,7e-05,0.00517,0.04483,0.05001,5e-05,0.00437,0.04068,0.87218,0,-0.87218,0.00019,0.00381,-0.00381,-0.00343,0,0.00343
1.679,7e-05,0.00515,0.04473,0.04988,5e-05,0.00435,0.04059,0.87217,0,-0.87217,0.00019,0.00379,-0.00379,-0.00342,0,0.00342
1.68,7e-05,0.00513,0.04463,0.04976,5e-05,0.00433,0.04049,0.87217,0,-0.87217,0.00019,0.00378,-0.00378,-0.00341,0,0.00341
1.681,7e-05,0.00511,0.04452,0.04964,5e-05,0.00432,0.0404,0.87217,0,-0.87217,0.00018,0.00377,-0.00377,-0.0034,0,0.0034
1.682,7e-05,0.00509,0.04442,0.04951,5e-05,0.0043,0.04031,0.87216,0,-0.87216,0.00018,0.00375,-0.00375,-0.00338,0,0.00338
1.683,6e-05,0.00507,0.04432,0.04939,5e-05,0.00428,0.04021,0.87216,0,-0.87216,0.00018,0.00374,-0.00374,-0.00337,0,0.00337
1.684,6e-05,0.00505,0.04422,0.04927,5e-05,0.00427,0.04012,0.87216,0,-0.87216,0.00018,0.00372,-0.00372,-0.00336,0,0.00336
1.685,6e-05,0.00503,0.04412,0.04915,5e-05,0.00425,0.04003,0.87215,0,-0.87215,0.00018,0.00371,-0.00371,-0.00335,0,0.00335
1.686,6e-05,0.00501,0.04401,0.04903,5e-05,0.00423,0.03994,0.87215,0,-0.87215,0.00018,0.00369,-0.00369,-0.00333,0,0.00333
1.687,6e-05,0.00499,0.04391,0.04891,5e-05,0.00422,0.03984,0.87215,0,-0.87215,0.00018,0.00368,-0.00368,-0.00332,0,0.00332
1.688,6e-05,0.00497,0.04381,0.04879,5e-05,0.0042,0.03975,0.87214,0,-0.87214,0.00018,0.00366,-0.00366,-0.00331,0,0.00331
1.689,6e-05,0.00495,0.04371,0.04867,5e-05,0.00418,0.03966,0.87214,0,-0.87214,0.00018,0.00365,-0.00365,-0.0033,0,0.0033
1.69,6e-05,0.00494,0.04361,0.04855,5e-05,0.00417,0.03957,0.87214,0,-0.87214,0.00017,0.00363,-0.00363,-0.00329,0,0.00329
1.691,6e-05,0.00492,0.04351,0.04843,5e-05,0.00415,0.03948,0.87213,0,-0.87213,0.00017,0.00362,-0.00362,-0.00327,0,0.00327
1.692,6e-05,0.0049,0.04341,0.04831,5e-05,0.00413,0.03939,0.87213,0,-0.87213,0.00017,0.0036,-0.0036,-0.00326,0,0.00326
1.693,6e-05,0.00488,0.04331,0.04819,5e-05,0.00412,0.0393,0.87213,0,-0.87213,0.00017,0.00359,-0.00359,-0.00325,0,0.00325
1.694,6e-05,0.00486,0.04321,0.04807,4e-05,0.0041,0.03921,0.87212,0,-0.87212,0.00017,0.00358,-0.00358,-0.00324,0,0.00324
1.695,6e-05,0.00484,0.04311,0.04795,4e-05,0.00408,0.03911,0.87212,0,-0.87212,0.00017,0.00356,-0.00356,-0.00323,0,0.00323
1.696,6e-05,0.00482,0.04301,0.04783,4e-05,0.00407,0.03902,0.87212,0,-0.87212,0.00017,0.00355,-0.00355,-0.00321,0,0.00321
1.697,6e-05,0.0048,0.04292,0.04772,4e-05,0.00405,0.03893,0.87211,0,-0.87211,0.00017,0.00353,-0.00353,-0.0032,0,0.0032
1.698,6e-05,0.00478,0.04282,0.0476,4e-05,0.00404,0.03884,0.87211,0,-0.87211,0.00016,0.00352,-0.00352,-0.00319,0,0.00319
1.699,6e-05,0.00476,0.04272,0.04748,4e-05,0.00402,0.03875,0.87211,0,-0.87211,0.00016,0.00351,-0.00351,-0.00318,0,0.00318
1.7,6e-05,0.00474,0.04262,0.04736,4e-05,0.004,0.03866,0.8721,0,-0.8721,0.00016,0.00349,-0.00349,-0.00317,0,0.00317
1.701,6e-05,0.00473,0.04252,0.04725,4e-05,0.00399,0.03858,0.8721,0,-0.8721,0.00016,0.00348,-0.00348,-0.00316,0,0.00316
1.702,6e-05,0.00471,0.04242,0.04713,4e-05,0.00397,0.03849,0.8721,0,-0.8721,0.00016,0.00346,-0.00346,-0.00314,0,0.00314
1.703,6e-05,0.00469,0.04233,0.04701,4e-05,0.00396,0.0384,0.8721,0,-0.8721,0.00016,0.00345,-0.00345,-0.00313,0,0.00313
1.704,6e-05,0.00467,0.04223,0.0469,4e-05,0.00394,0.03831,0.87209,0,-0.87209,0.00016,0.00344,-0.00344,-0.00312,0,0.00312
1.705,6e-05,0.00465,0.04213,0.04678,4e-05,0.00393,0.03822,0.87209,0,-0.87209,0.00016,0.00342,-0.00342,-0.00311,0,0.00311
1.706,6e-05,0.00463,0.04204,0.04667,4e-05,0.00391,0.03813,0.87209,0,-0.87209,0.00016,0.00341,-0.00341,-0.0031,0,0.0031
1.707,6e-05,0.00461,0.04194,0.04655,4e-05,0.0039,0.03804,0.87208,0,-0.87208,0.00016,0.0034,-0.0034,-0.00309,0,0.00309
1.708,5e-05,0.0046,0.04184,0.04644,4e-05,0.00388,0.03796,0.87208,0,-0.87208,0.00015,0.00338,-0.00338,-0.00307,0,0.00307
1.709,5e-05,0.00458,0.04175,0.04632,4e-05,0.00386,0.03787,0.87208,0,-0.87208,0.00015,0.00337,-0.00337,-0.00306,0,0.00306
1.71,5e-05,0.00456,0.04165,0.04621,4e-05,0.00385,0.03778,0.87207,0,-0.87207,0.00015,0.00336,-0.00336,-0.00305,0,0.00305
1.711,5e-05,0.00454,0.04155,0.0461,4e-05,0.00383,0.03769,0.87207,0,-0.87207,0.00015,0.00334,-0.00334,-0.00304,0,0.00304
1.712,5e-05,0.00452,0.04146,0.04598,4e-05,0.00382,0.03761,0.87207,0,-0.87207,0.00015,0.00333,-0.00333,-0.00303,0,0.00303
1.713,5e-05,0.00451,0.04136,0.04587,4e-05,0.0038,0.03752,0.87206,0,-0.87206,0.00015,0.00332,-0.00332,-0.00302,0,0.00302
1.714,5e-05,0.00449,0.04127,0.04576,4e-05,0.00379,0.03743,0.87206,0,-0.87206,0.00015,0.0033,-0.0033,-0.00301,0,0.00301
1.715,5e-05,0.00447,0.04117,0.04564,4e-05,0.00377,0.03735,0.87206,0,-0.87206,0.00015,0.00329,-0.00329,-0.003,0,0.003
1.716,5e-05,0.00445,0.04108,0.04553,4e-05,0.00376,0.03726,0.87206,0,-0.87206,0.00015,0.00328,-0.00328,-0.00299,0,0.00299
1.717,5e-05,0.00444,0.04098,0.04542,4e-05,0.00374,0.03717,0.87205,0,-0.87205,0.00015,0.00327,-0.00327,-0.00297,0,0.00297
1.718,5e-05,0.00442,0.04089,0.04531,4e-05,0.00373,0.03709,0.87205,0,-0.87205,0.00014,0.00325,-0.00325,-0.00296,0,0.00296
1.719,5e-05,0.0044,0.04079,0.0452,4e-05,0.00371,0.037,0.87205,0,-0.87205,0.00014,0.00324,-0.00324,-0.00295,0,0.00295
1.72,5e-05,0.00438,0.0407,0.04508,4e-05,0.0037,0.03691,0.87204,0,-0.87204,0.00014,0.00323,-0.00323,-0.00294,0,0.00294
1.721,5e-05,0.00437,0.04061,0.04497,4e-05,0.00369,0.03683,0.87204,0,-0.87204,0.00014,0.00321,-0.00321,-0.00293,0,0.00293
1.722,5e-05,0.00435,0.04051,0.04486,4e-05,0.00367,0.03674,0.87204,0,-0.87204,0.00014,0.0032,-0.0032,-0.00292,0,0.00292
1.723,5e-05,0.00433,0.04042,0.04475,4e-05,0.00366,0.03666,0.87204,0,-0.87204,0.00014,0.00319,-0.00319,-0.00291,0,0.00291
1.724,5e-05,0.00431,0.04033,0.04464,4e-05,0.00364,0.03657,0.87203,0,-0.87203,0.00014,0.00318,-0.00318,-0.0029,0,0.0029
